Rank,Release Group,Worldwide,Domestic,%,Foreign,%
763,Okay,"$210,565",-,-,"$210,565",100%
764,Squint Your Eyes,"$209,601",-,-,"$209,601",100%
765,Ilaria Alpi - Il più crudele dei giorni,"$205,877",-,-,"$205,877",100%
766,Hittites,"$205,834",-,-,"$205,834",100%
767,Fureur,"$204,498",-,-,"$204,498",100%
768,Excuses!,"$204,483",-,-,"$204,483",100%
769,Postmen in the Mountains,"$203,975","$203,975",100%,-,-
770,Chilly Dogs 2003 Re-release,"$203,137",-,-,"$203,137",100%
771,Blackmail Boy,"$201,600",-,-,"$201,600",100%
772,Storm,"$201,019",-,-,"$201,019",100%
773,Baltic Storm,"$198,457",-,-,"$198,457",100%
774,Dream Girl,"$198,373",-,-,"$198,373",100%
775,Mi casa es tu casa,"$197,117",-,-,"$197,117",100%
776,Japón,"$196,702","$21,900",11.1%,"$174,802",88.9%
777,Alila,"$193,385","$50,961",26.4%,"$142,424",73.6%
778,One Hundred Steps 2003 Re-release,"$191,024",-,-,"$191,024",100%
779,Dead End,"$188,561",-,-,"$188,561",100%
780,People of Rome,"$188,492",-,-,"$188,492",100%
781,Lost Boys of Sudan,"$188,467","$188,467",100%,-,-
782,Roads to Koktebel,"$187,954",-,-,"$187,954",100%
783,Undead,"$187,847","$41,196",21.9%,"$146,651",78.1%
784,Aanch,"$186,243",-,-,"$186,243",100%
785,My Children Are Different,"$183,006",-,-,"$183,006",100%
786,Expeditie Berenklauw,"$182,491",-,-,"$182,491",100%
787,Zhou Yu's Train,"$181,895",-,-,"$181,895",100%
788,19,"$181,479",-,-,"$181,479",100%
789,The Leopard,"$179,986",-,-,"$179,986",100%
790,Ewa,"$179,780",-,-,"$179,780",100%
791,L.I.E. 2003 Re-release,"$178,867",-,-,"$178,867",100%
792,The Sea,"$176,401","$75,994",43.1%,"$100,407",56.9%
793,Marooned in Iraq,"$174,357","$141,243",81%,"$33,114",19%
794,Gülüm,"$169,988",-,-,"$169,988",100%
795,Fia og klovnene,"$168,917",-,-,"$168,917",100%
796,Hangman's Curse,"$168,406","$168,406",100%,-,-
797,Twentynine Palms,"$167,999","$54,523",32.5%,"$113,476",67.5%
798,Witchery Deal,"$167,838",-,-,"$167,838",100%
799,The Mix,"$167,821",-,-,"$167,821",100%
800,On_Line,"$167,102","$167,102",100%,-,-
801,Red Betsy,"$164,520","$164,520",100%,-,-
802,The Fassbinder Series,"$162,885","$162,885",100%,-,-
803,Kagaar: Life on the Edge,"$162,168",-,-,"$162,168",100%
804,Bulgarian Lovers,"$161,027","$60,712",37.7%,"$100,315",62.3%
805,Gigantic (A Tale of Two Johns),"$160,621","$160,621",100%,-,-
806,Washington Heights,"$160,291","$160,291",100%,-,-
807,Km. 0 - Kilometer Zero,"$159,338","$159,338",100%,-,-
808,House of Fools,"$157,613","$57,862",36.7%,"$99,751",63.3%
809,Elisabeth Kübler-Ross: Facing Death,"$156,637",-,-,"$156,637",100%
810,Try Seventeen,"$155,997",-,-,"$155,997",100%
811,Past Perfect,"$154,677",-,-,"$154,677",100%
812,Suddenly,"$153,985","$44,806",29.1%,"$109,179",70.9%
813,The Revolution Will Not Be Televised,"$153,859","$153,859",100%,-,-
814,Patth,"$152,592",-,-,"$152,592",100%
815,Trio,"$151,200",-,-,"$151,200",100%
816,Stoked: The Rise and Fall of Gator,"$150,268","$150,268",100%,-,-
817,Lisa and All the Others,"$150,100",-,-,"$150,100",100%
818,Tokyo Godfathers,"$148,355","$129,560",87.3%,"$18,795",12.7%
819,Girls Will Be Girls,"$148,047","$148,047",100%,-,-
820,Choker Bali: A Passion Play,"$146,732",-,-,"$146,732",100%
821,Lao fu zi dong hua da dian ying: Fan dou shen tan,"$146,599",-,-,"$146,599",100%
822,Old Men in New Cars: In China They Eat Dogs II,"$144,192",-,-,"$144,192",100%
823,I Won't Let You Not Love Me,"$143,075",-,-,"$143,075",100%
824,On the Other Side of the Bridge,"$141,317",-,-,"$141,317",100%
825,Zu Warriors,"$141,084",-,-,"$141,084",100%
826,The King and the Mockingbird,"$139,938",-,-,"$139,938",100%
827,Palabras encadenadas,"$138,830",-,-,"$138,830",100%
828,The Locals,"$137,941",-,-,"$137,941",100%
829,Super Sucker,"$137,628","$137,628",100%,-,-
830,Comandante,"$135,633",-,-,"$135,633",100%
831,A Model Employee,"$134,842",-,-,"$134,842",100%
832,And in the Morning They Woke Up,"$134,748",-,-,"$134,748",100%
833,Al cuore si comanda,"$134,665",-,-,"$134,665",100%
834,Concert for George,"$134,600","$134,600",100%,-,-
835,Tales of the Unusual,"$134,085",-,-,"$134,085",100%
836,Chupke Se,"$133,956",-,-,"$133,956",100%
837,Hukkle,"$132,745","$53,715",40.5%,"$79,030",59.5%
838,1+1=11,"$132,498","$132,498",100%,-,-
839,Casomai 2003 Re-release,"$131,593",-,-,"$131,593",100%
840,Touchez Pas au Grisbi,"$131,548","$131,548",100%,-,-
841,Son frère,"$131,195","$22,834",17.4%,"$108,361",82.6%
842,Rosa,"$131,124",-,-,"$131,124",100%
843,Eski açik sari desene,"$130,392",-,-,"$130,392",100%
844,Prozac Nation,"$129,364",-,-,"$129,364",100%
845,Eila,"$128,793",-,-,"$128,793",100%
846,Someone Like Hodder,"$128,016",-,-,"$128,016",100%
847,He Loves Me,"$127,998",-,-,"$127,998",100%
848,Friends and Family,"$127,212","$127,212",100%,-,-
849,Green Card Fever,"$125,596","$125,596",100%,-,-
850,Ganz und gar,"$121,959",-,-,"$121,959",100%
851,I Vitelloni 2003 Re-release,"$120,343","$116,428",96.7%,"$3,915",3.3%
852,Sema: The Warrior of Ayodhaya,"$120,000",-,-,"$120,000",100%
853,Fellini: I'm a Born Liar,"$119,217","$106,686",89.5%,"$12,531",10.5%
854,It Happens That Way Too: Part II,"$117,692",-,-,"$117,692",100%
855,Stones 2003 Re-release,"$117,593",-,-,"$117,593",100%
856,Life Kills Me,"$117,410",-,-,"$117,410",100%
857,Andi Ommsen ist der letzte Lude,"$113,824",-,-,"$113,824",100%
858,Ludovic: Verdens Best Banse,"$113,272",-,-,"$113,272",100%
859,Love the Hard Way,"$111,350","$44,391",39.9%,"$66,959",60.1%
860,Monsieur Hulot's Holiday,"$108,875",-,-,"$108,875",100%
861,Dham,"$108,412",-,-,"$108,412",100%
862,"Don't Worry, Be Happy","$107,394",-,-,"$107,394",100%
863,Bad Inclination,"$107,113",-,-,"$107,113",100%
864,"Old, New, Borrowed and Blue","$105,778",-,-,"$105,778",100%
865,One Night at McCool's 2003 Re-release,"$104,816",-,-,"$104,816",100%
866,Tiresia,"$104,574",-,-,"$104,574",100%
867,XX/XY,"$104,130","$104,130",100%,-,-
868,Duck Soup 2003 Re-release,"$103,800",-,-,"$103,800",100%
869,Stevie,"$103,401","$103,401",100%,-,-
870,Emerald Cowboy,"$101,358","$101,358",100%,-,-
871,You Can't Stop the Murders,"$101,124",-,-,"$101,124",100%
872,Dum,"$101,000","$101,000",100%,-,-
873,A Woman Is a Woman,"$100,665","$100,665",100%,-,-
874,Untouched by the West,"$100,497",-,-,"$100,497",100%
875,Shiver,"$100,220",-,-,"$100,220",100%
876,Girlhood,"$100,218","$37,977",37.9%,"$62,241",62.1%
877,Hard Cash,"$99,218",-,-,"$99,218",100%
878,The Badge,"$97,080",-,-,"$97,080",100%
879,Autumn Spring 2003 Re-release,"$96,269","$96,269",100%,-,-
880,Do You Mind If I Kiss Mommy?,"$95,853",-,-,"$95,853",100%
881,Speaking of Sex,"$94,689",-,-,"$94,689",100%
882,The Hebrew Hammer,"$94,615","$82,157",86.8%,"$12,458",13.2%
883,Uninvited,"$90,638",-,-,"$90,638",100%
884,Things You Can Tell Just by Looking at Her 2003 Re-release,"$90,339",-,-,"$90,339",100%
885,"The Tulse Luper Suitcases, Part 1: The Moab Story","$90,071",-,-,"$90,071",100%
886,Two Fathers for Conny,"$89,881",-,-,"$89,881",100%
887,Tandem,"$88,430",-,-,"$88,430",100%
888,Seetayya,"$87,865",-,-,"$87,865",100%
889,The Danube,"$87,252",-,-,"$87,252",100%
890,Rachida,"$86,679",-,-,"$86,679",100%
891,El misterio del Trinidad,"$86,586",-,-,"$86,586",100%
892,Prey for Rock & Roll,"$86,277","$58,040",67.3%,"$28,237",32.7%
893,Where's the Party Yaar?,"$85,739","$85,739",100%,-,-
894,Soy tu aventura,"$84,164",-,-,"$84,164",100%
895,Cradle Will Rock 2003 Re-release,"$83,528",-,-,"$83,528",100%
896,Anything But Love,"$81,451","$81,451",100%,-,-
897,Il latitante,"$81,132",-,-,"$81,132",100%
898,Free Radicals,"$80,371","$1,443",1.8%,"$78,928",98.2%
899,Made-Up,"$79,766","$79,766",100%,-,-
900,The Heat's On,"$79,595",-,-,"$79,595",100%
901,Hierankl,"$78,980",-,-,"$78,980",100%
902,Una de dos,"$78,084",-,-,"$78,084",100%
903,The Princess Blade,"$77,567","$77,567",100%,-,-
904,Mudda: The Issue,"$77,049",-,-,"$77,049",100%
905,How the West Was Won 2003 Re-release,"$76,729","$76,729",100%,-,-
906,Arthur's Dyke,"$76,065",-,-,"$76,065",100%
907,Raumpatrouille - Die phantastischen Abenteuer des Raumschiffes Orion,"$75,846",-,-,"$75,846",100%
908,Hidden Track,"$75,225",-,-,"$75,225",100%
909,Lillebror på tjuvjakt,"$75,201",-,-,"$75,201",100%
910,Min Nazrati Ainen,"$73,798",-,-,"$73,798",100%
911,Before Night Falls 2003 Re-release,"$73,536",-,-,"$73,536",100%
912,New Suit,"$71,743","$71,743",100%,-,-
913,Horseplay,"$71,712",-,-,"$71,712",100%
914,The Dummy,"$71,646","$71,646",100%,-,-
915,Digimon: Digital Monsters,"$71,196",-,-,"$71,196",100%
916,The Honourable Wally Norman,"$70,959",-,-,"$70,959",100%
917,Todo el poder,"$70,920","$70,920",100%,-,-
918,Ek Din 24 Ghante,"$70,817",-,-,"$70,817",100%
919,Zéro un,"$70,814",-,-,"$70,814",100%
920,Scenes of the Crime,"$70,812",-,-,"$70,812",100%
921,The Emperor's New Clothes 2003 Re-release,"$70,637",-,-,"$70,637",100%
922,El Bola 2003 Re-release,"$70,054",-,-,"$70,054",100%
923,Manic,"$69,958","$69,958",100%,-,-
924,Mga munting tinig,"$69,739","$69,739",100%,-,-
925,Dopamine,"$69,544","$69,544",100%,-,-
926,Christmas Carol: The Movie 2003 Re-release,"$68,967",-,-,"$68,967",100%
927,Sympathy for Mr. Vengeance 2003 Re-release,"$68,911",-,-,"$68,911",100%
928,Der Bockerer IV - Prager Frühling,"$68,300",-,-,"$68,300",100%
929,Ya no los hacen como antes,"$68,044",-,-,"$68,044",100%
930,What Alice Found,"$67,436","$67,436",100%,-,-
931,Quand tu descendras du ciel,"$66,988",-,-,"$66,988",100%
932,Hollands licht,"$66,883",-,-,"$66,883",100%
933,Overwhelming Women,"$65,526",-,-,"$65,526",100%
934,Blind Shaft,"$65,383","$33,272",50.9%,"$32,111",49.1%
935,Kombi Nation,"$64,601",-,-,"$64,601",100%
936,Only the Strong Survive,"$63,778","$57,581",90.3%,"$6,197",9.7%
937,Guru,"$63,464",-,-,"$63,464",100%
938,Ginostra,"$62,765",-,-,"$62,765",100%
939,A Great Little Business,"$62,696",-,-,"$62,696",100%
940,Attention danger travail,"$62,648",-,-,"$62,648",100%
941,Pranam,"$62,215",-,-,"$62,215",100%
942,Married to the Mafia,"$61,583",-,-,"$61,583",100%
943,Flying Saucers,"$61,270",-,-,"$61,270",100%
944,Children's Play,"$61,230",-,-,"$61,230",100%
945,Hotel Danubio,"$60,715",-,-,"$60,715",100%
946,Tradra - I går ble jeg tater,"$60,598",-,-,"$60,598",100%
947,Down and Out with the Dolls,"$60,000","$60,000",100%,-,-
948,The Tunnel 2003 Re-release,"$59,867",-,-,"$59,867",100%
949,Odd Man Out,"$59,824",-,-,"$59,824",100%
950,Wenn ich ein junge wär,"$59,478",-,-,"$59,478",100%
951,Donkey Skin,"$59,337",-,-,"$59,337",100%
952,Tortilla Soup 2003 Re-release,"$59,315",-,-,"$59,315",100%
953,The Young Unknowns,"$59,166","$59,166",100%,-,-
954,Motown,"$59,035",-,-,"$59,035",100%
955,Havana Suite,"$59,032",-,-,"$59,032",100%
956,"My Beautiful Girl, Mari","$58,798",-,-,"$58,798",100%
957,Eyes Without a Face,"$58,565","$58,565",100%,-,-
958,My Life as McDull 2003 Re-release,"$57,985",-,-,"$57,985",100%
959,Springtime in a Small Town,"$57,751","$43,017",74.5%,"$14,734",25.5%
960,The Sleeping Dictionary,"$57,524",-,-,"$57,524",100%
961,Wanda,"$56,809",-,-,"$56,809",100%
962,Kart Racer,"$56,146","$56,146",100%,-,-
963,Unknown Pleasures,"$55,901","$11,254",20.1%,"$44,647",79.9%
964,Bangkok Dangerous,"$55,429",-,-,"$55,429",100%
965,Dracula: Pages from a Virgin's Diary,"$55,365","$55,365",100%,-,-
966,The Suit,"$53,299",-,-,"$53,299",100%
967,Boys Life 4: Four Play,"$53,169","$53,169",100%,-,-
968,Waiting for Happiness,"$53,048","$7,406",14%,"$45,642",86%
969,The Color of Paradise 2003 Re-release,"$52,957",-,-,"$52,957",100%
970,Homerun,"$52,419",-,-,"$52,419",100%
971,The Water... the Fire,"$52,348",-,-,"$52,348",100%
972,Herod's Law,"$52,000","$52,000",100%,-,-
973,Filam Hindi,"$51,394",-,-,"$51,394",100%
974,Tuno negro,"$51,160",-,-,"$51,160",100%
975,Twinni,"$50,681",-,-,"$50,681",100%
976,"Love, Lies, Kids... & Dogs","$50,214",-,-,"$50,214",100%
977,A Family Affair,"$50,075","$50,075",100%,-,-
978,AKA,"$49,988","$49,988",100%,-,-
979,Kedah okaih,"$49,802",-,-,"$49,802",100%
980,India: Kingdom of the Tiger,"$49,380",-,-,"$49,380",100%
981,Wrong Number,"$49,240",-,-,"$49,240",100%
982,Confusion of Genders 2003 Re-release,"$49,237","$49,237",100%,-,-
983,Janahseen,"$48,926",-,-,"$48,926",100%
984,Bollywood Queen,"$48,830",-,-,"$48,830",100%
985,Tretiy variant,"$47,014",-,-,"$47,014",100%
986,Arcibel's Game,"$46,512",-,-,"$46,512",100%
987,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,"$46,408",-,-,"$46,408",100%
988,An Adolescent,"$46,116",-,-,"$46,116",100%
989,Au Hasard Balthazar,"$45,406","$45,406",100%,-,-
990,Ringu,"$44,598",-,-,"$44,598",100%
991,Moro No Brasil,"$43,805",-,-,"$43,805",100%
992,Fidelity,"$43,495",-,-,"$43,495",100%
993,Il était une fois Jean-Sébastien Bach,"$43,407",-,-,"$43,407",100%
994,Where Is Madame Catherine?,"$42,888",-,-,"$42,888",100%
995,En la ciudad sin límites 2003 Re-release,"$42,567",-,-,"$42,567",100%
996,A Hell of a Day 2003 Re-release,"$42,472",-,-,"$42,472",100%
997,Secret Lives: Hidden Children and Their Rescuers During WWII,"$42,390","$42,390",100%,-,-
998,Ludovic II: un crocodile dans mon jardin,"$41,793",-,-,"$41,793",100%
999,3 Blind Mice,"$41,740",-,-,"$41,740",100%
"1,000",Play,"$41,400",-,-,"$41,400",100%
"1,001",Between Two Countries,"$40,661",-,-,"$40,661",100%
"1,002",My Flesh and Blood,"$40,573","$40,573",100%,-,-
"1,003",She's One of Us,"$40,570",-,-,"$40,570",100%
"1,004",The Little Polish,"$40,419",-,-,"$40,419",100%
"1,005",The Other Side of Heaven 2003 Re-release,"$39,643",-,-,"$39,643",100%
"1,006",Power Trip,"$39,359","$39,359",100%,-,-
"1,007",Sky of Love,"$39,017",-,-,"$39,017",100%
"1,008",Le ventre de Juliette,"$38,495",-,-,"$38,495",100%
"1,009",I Am Cuba 2003 Re-release,"$38,452",-,-,"$38,452",100%
"1,010",Gangs from Rosario,"$38,286",-,-,"$38,286",100%
"1,011",Murder by Death 2003 Re-release,"$38,200",-,-,"$38,200",100%
"1,012",Bollywood/Hollywood 2003 Re-release,"$37,962","$37,962",100%,-,-
"1,013",Pornography,"$37,834",-,-,"$37,834",100%
"1,014",Millennium Actress,"$37,641","$37,641",100%,-,-
"1,015",Quand je vois le soleil,"$37,399",-,-,"$37,399",100%
"1,016",This Thing of Ours,"$37,227","$37,227",100%,-,-
"1,017",History of a Secret,"$36,914",-,-,"$36,914",100%
"1,018",The Hours of the Day,"$36,892",-,-,"$36,892",100%
"1,019",Common Wealth 2003 Re-release,"$36,724",-,-,"$36,724",100%
"1,020",From Here to Eternity,"$36,416","$36,416",100%,-,-
"1,021",10 + 2: The Great Secret,"$36,145",-,-,"$36,145",100%
"1,022",Deep in the Woods 2003 Re-release,"$36,073",-,-,"$36,073",100%
"1,023",The Event,"$35,554","$35,554",100%,-,-
"1,024",Szent Iván napja,"$35,256",-,-,"$35,256",100%
"1,025",Hotel,"$34,971","$29,813",85.3%,"$5,158",14.7%
"1,026",Pyaasa Haiwan,"$34,863",-,-,"$34,863",100%
"1,027",A Decade Under the Influence,"$34,837","$34,837",100%,-,-
"1,028",In July,"$34,245",-,-,"$34,245",100%
"1,029",Martin & Orloff,"$34,222","$34,222",100%,-,-
"1,030",Yamigaeri,"$34,176",-,-,"$34,176",100%
"1,031",La légende de Parva,"$33,860",-,-,"$33,860",100%
"1,032",I Want My Right,"$33,704",-,-,"$33,704",100%
"1,033",Errances,"$33,602",-,-,"$33,602",100%
"1,034",Come and Go,"$33,429",-,-,"$33,429",100%
"1,035",Porn Theatre,"$31,653","$31,653",100%,-,-
"1,036",A Cab for Three,"$31,385",-,-,"$31,385",100%
"1,037",Sans Soleil,"$30,878","$30,878",100%,-,-
"1,038",Venus Beauty 2003 Re-release,"$30,790",-,-,"$30,790",100%
"1,039",A Thousand Months,"$30,789",-,-,"$30,789",100%
"1,040",C'est la vie 2003 Re-release,"$30,744",-,-,"$30,744",100%
"1,041",Under the Skin of the City,"$30,666","$30,666",100%,-,-
"1,042",Gang of Roses,"$30,497","$30,497",100%,-,-
"1,043",Feng Shui,"$30,300",-,-,"$30,300",100%
"1,044",Ilegal,"$29,786",-,-,"$29,786",100%
"1,045",Big Girls Don't Cry,"$29,361","$1,238",4.2%,"$28,123",95.8%
"1,046",Krysar,"$29,172",-,-,"$29,172",100%
"1,047",El embrujo del Sur,"$29,074",-,-,"$29,074",100%
"1,048",Saltimbank,"$28,975",-,-,"$28,975",100%
"1,049",Teknolust,"$28,811","$28,811",100%,-,-
"1,050",The Accidental Detective,"$28,732",-,-,"$28,732",100%
"1,051",Mimi,"$28,712",-,-,"$28,712",100%
"1,052",P.S. Your Cat Is Dead!,"$28,454","$28,454",100%,-,-
"1,053",With George Bush on My Mind,"$28,374",-,-,"$28,374",100%
"1,054",El regalo de Silvia,"$28,304",-,-,"$28,304",100%
"1,055",A Beautiful Sunset,"$27,698",-,-,"$27,698",100%
"1,056",Strange,"$27,495",-,-,"$27,495",100%
"1,057",Small Town,"$27,398",-,-,"$27,398",100%
"1,058",Beyond Vanilla,"$27,396","$27,396",100%,-,-
"1,059",Black Box,"$27,343",-,-,"$27,343",100%
"1,060",Everybody Says I'm Fine!,"$27,225","$27,225",100%,-,-
"1,061",Tada,"$27,121",-,-,"$27,121",100%
"1,062",The Twins Effect II,"$26,613",-,-,"$26,613",100%
"1,063",Miss Du Shi Niang,"$26,478",-,-,"$26,478",100%
"1,064",9 Dead Gay Guys,"$26,377","$26,377",100%,-,-
"1,065",City of SARS,"$25,746",-,-,"$25,746",100%
"1,066",En territoire indien,"$25,652",-,-,"$25,652",100%
"1,067",Joe Gould's Secret 2003 Re-release,"$25,466",-,-,"$25,466",100%
"1,068",Tape 2003 Re-release,"$25,425",-,-,"$25,425",100%
"1,069",Rana's Wedding,"$24,930","$10,604",42.5%,"$14,326",57.5%
"1,070",Interview,"$24,824",-,-,"$24,824",100%
"1,071",Cruel Joys,"$24,774",-,-,"$24,774",100%
"1,072",Women in the Mirror,"$24,769",-,-,"$24,769",100%
"1,073",Last Party 2000,"$24,652",-,-,"$24,652",100%
"1,074",Niki and Flo,"$24,640",-,-,"$24,640",100%
"1,075",Churi,"$24,347",-,-,"$24,347",100%
"1,076",Cesante,"$24,315",-,-,"$24,315",100%
"1,077",Ghislain Lambert's Bicycle 2003 Re-release,"$24,184",-,-,"$24,184",100%
"1,078",Luster,"$24,137","$24,137",100%,-,-
"1,079",American Storytellers,"$24,082","$24,082",100%,-,-
"1,080",New Blood 2003 Re-release,"$23,800",-,-,"$23,800",100%
"1,081",Merry Christmas 2003 Re-release,"$23,628",-,-,"$23,628",100%
"1,082",How to Kill Your Neighbor's Dog 2003 Re-release,"$23,616",-,-,"$23,616",100%
"1,083",Rêve d'usine,"$23,488",-,-,"$23,488",100%
"1,084",Avanti!,"$22,482",-,-,"$22,482",100%
"1,085",August 15th,"$22,407",-,-,"$22,407",100%
"1,086",Royal Bonbon,"$22,353",-,-,"$22,353",100%
"1,087",Bánk bán,"$22,046",-,-,"$22,046",100%
"1,088",Hugo et le dragon,"$21,949",-,-,"$21,949",100%
"1,089",The Best Day of My Life 2003 Re-release,"$21,907",-,-,"$21,907",100%
"1,090",Bruce Lee Superstar,"$21,528",-,-,"$21,528",100%
"1,091",Almost Salinas,"$21,419","$21,419",100%,-,-
"1,092",The Guys,"$21,366","$21,366",100%,-,-
"1,093",FebioFest,"$21,313",-,-,"$21,313",100%
"1,094",Mon Oncle 2003 Re-release,"$21,099",-,-,"$21,099",100%
"1,095",Triggermen,"$20,808",-,-,"$20,808",100%
"1,096",Mucha sangre,"$20,750",-,-,"$20,750",100%
"1,097",The Iron Ladies 2003 Re-release,"$20,744",-,-,"$20,744",100%
"1,098",Bloody Mallory 2003 Re-release,"$20,452",-,-,"$20,452",100%
"1,099",El séptimo arcángel,"$20,376",-,-,"$20,376",100%
"1,100",Midsommer,"$20,344",-,-,"$20,344",100%
"1,101","Float Like a Butterfly, Sting Like a Bee","$20,073","$20,073",100%,-,-
"1,102",The Journey,"$19,800","$19,800",100%,-,-
"1,103",The Private Life of Sherlock Holmes,"$19,773",-,-,"$19,773",100%
"1,104",Days of European Films 2003,"$19,730",-,-,"$19,730",100%
"1,105",Bedtime Fairy Tales for Crocodiles,"$19,590",-,-,"$19,590",100%
"1,106",Coyote Summer,"$19,496",-,-,"$19,496",100%
"1,107",Garmento,"$19,402","$19,402",100%,-,-
"1,108",Ballroom,"$19,328",-,-,"$19,328",100%
"1,109",Solo for Clarinet,"$19,278",-,-,"$19,278",100%
"1,110",Red Snow,"$19,090",-,-,"$19,090",100%
"1,111",Summer with the Ghosts,"$18,901",-,-,"$18,901",100%
"1,112",Happy Birthday!,"$18,762",-,-,"$18,762",100%
"1,113",Viola,"$18,755",-,-,"$18,755",100%
"1,114",Gala,"$18,720",-,-,"$18,720",100%
"1,115",Carlos Against the World,"$18,585",-,-,"$18,585",100%
"1,116",Venus Boyz 2003 Re-release,"$18,515","$18,515",100%,-,-
"1,117",Bro,"$18,501",-,-,"$18,501",100%
"1,118",The Bathers,"$18,223",-,-,"$18,223",100%
"1,119",Kongen som ville ha mer enn en krone,"$17,813",-,-,"$17,813",100%
"1,120","My Teacher, Mr. Kim","$17,778",-,-,"$17,778",100%
"1,121",Les Contes des animaux,"$17,673",-,-,"$17,673",100%
"1,122",'R Xmas 2003 Re-release,"$17,604",-,-,"$17,604",100%
"1,123",Two for the Road,"$17,380",-,-,"$17,380",100%
"1,124",Un día de suerte,"$17,376",-,-,"$17,376",100%
"1,125",The Spirit of the Beehive,"$17,333",-,-,"$17,333",100%
"1,126",The Barefoot Contessa,"$17,018",-,-,"$17,018",100%
"1,127",The Cup 2003 Re-release,"$17,009",-,-,"$17,009",100%
"1,128",Hidden in Plain Sight,"$16,803","$16,803",100%,-,-
"1,129",Cuban Rafters 2003 Re-release,"$16,783","$16,783",100%,-,-
"1,130",Minor Mishaps,"$16,766",-,-,"$16,766",100%
"1,131",Medea,"$16,714","$16,714",100%,-,-
"1,132",Altyn Kyrghol,"$16,357",-,-,"$16,357",100%
"1,133",Le Deuxième Souffle,"$16,310",-,-,"$16,310",100%
"1,134",The Intended,"$16,290","$8,106",49.8%,"$8,184",50.2%
"1,135",Onmyoji: The Yin Yang Master,"$16,234","$16,234",100%,-,-
"1,136",Wattstax,"$16,000","$16,000",100%,-,-
"1,137",Terra incognita,"$15,965",-,-,"$15,965",100%
"1,138",7th Street,"$15,629","$15,629",100%,-,-
"1,139",Our Father,"$15,476","$3,290",21.3%,"$12,186",78.7%
"1,140",Baran 2003 Re-release,"$15,420",-,-,"$15,420",100%
"1,141",Khachaturian,"$15,084","$15,084",100%,-,-
"1,142",Mud,"$14,791",-,-,"$14,791",100%
"1,143",Breathless,"$14,680",-,-,"$14,680",100%
"1,144",The Anarchist Cookbook,"$14,369","$14,369",100%,-,-
"1,145",Queen Margot 2003 Re-release,"$14,341",-,-,"$14,341",100%
"1,146",Public Affairs,"$14,233",-,-,"$14,233",100%
"1,147",Faithless Games,"$14,026",-,-,"$14,026",100%
"1,148",Mansion by the Lake,"$14,005",-,-,"$14,005",100%
"1,149",My Voice,"$13,595",-,-,"$13,595",100%
"1,150",Under Another Sky,"$13,525",-,-,"$13,525",100%
"1,151",The Slaughter Rule,"$13,411","$13,411",100%,-,-
"1,152",Spirit of the Wind,"$13,367",-,-,"$13,367",100%
"1,153",The Idol,"$13,244",-,-,"$13,244",100%
"1,154",McCabe & Mrs. Miller,"$13,186",-,-,"$13,186",100%
"1,155",Nowe Horyzonty II,"$13,115",-,-,"$13,115",100%
"1,156",In a Lonely Place,"$13,092",-,-,"$13,092",100%
"1,157",Lucky Break 2003 Re-release,"$13,086",-,-,"$13,086",100%
"1,158",The Decline of the American Empire 2003 Re-release,"$13,086",-,-,"$13,086",100%
"1,159",The Beguiled 2003 Re-release,"$13,069",-,-,"$13,069",100%
"1,160",Clement,"$12,934",-,-,"$12,934",100%
"1,161",Large 2003 Re-release,"$12,925",-,-,"$12,925",100%
"1,162",America So Beautiful,"$12,882",-,-,"$12,882",100%
"1,163",Himalaya 2003 Re-release,"$12,696",-,-,"$12,696",100%
"1,164",Playtime 2003 Re-release,"$12,464",-,-,"$12,464",100%
"1,165",Farewell Homeland,"$12,285",-,-,"$12,285",100%
"1,166",Local Kid,"$12,273",-,-,"$12,273",100%
"1,167",The Legend of Leigh Bowery,"$11,989","$11,989",100%,-,-
"1,168",Fury 2003 Re-release,"$11,712",-,-,"$11,712",100%
"1,169",Iran: Veiled Appearances,"$11,706",-,-,"$11,706",100%
"1,170",I.K.U.,"$11,678",-,-,"$11,678",100%
"1,171",Mike Yokohama: A Forest with No Name,"$11,612",-,-,"$11,612",100%
"1,172",A Long Weekend in Pest and Buda,"$11,508",-,-,"$11,508",100%
"1,173",Manfast,"$11,480","$11,480",100%,-,-
"1,174",Love Forbidden 2003 Re-release,"$11,421","$11,421",100%,-,-
"1,175",Camera Obscura,"$11,384","$11,384",100%,-,-
"1,176",Cinemania,"$11,305","$11,305",100%,-,-
"1,177",Israeliens/Palestiniens: Que peux le cinema?,"$11,279",-,-,"$11,279",100%
"1,178",Pier Paolo Pasolini les annees 60 en 5 films,"$11,238",-,-,"$11,238",100%
"1,179",Double Indemnity 2003 Re-release,"$11,214",-,-,"$11,214",100%
"1,180",Battle Royale 2003 Re-release,"$11,196",-,-,"$11,196",100%
"1,181",Gasoline,"$11,023","$11,023",100%,-,-
"1,182",Manito,"$11,000","$11,000",100%,-,-
"1,183",Cheyenne Autumn 2003 Re-release,"$10,980",-,-,"$10,980",100%
"1,184",Toy Love,"$10,960",-,-,"$10,960",100%
"1,185",Bringing Up Baby 2003 Re-release,"$10,863",-,-,"$10,863",100%
"1,186",Bad Day at Black Rock 2003 Re-release,"$10,813",-,-,"$10,813",100%
"1,187","Va, petite!","$10,735",-,-,"$10,735",100%
"1,188",Boccaccio '70,"$10,641",-,-,"$10,641",100%
